regime,seed,round,receipt_sha256,previous_receipt_sha256,policy_version,scheduled_clients,accepted_clients,quorum,decision,action_executed,policy_reason,true_class,incident_risk,commit_status,commit_latency_ms,canonical_receipt_json
Edge-IIoTset-calibrated,257,20,67be83f07d9bb52736b093dc346eb72a94c690823de67e9ea3ca8e11bbab1fb9,32a957303236b51ab51198d017706bc2a2df6eb48e0d5cb9e25554cc7a0b86bf,trustagent-policy-v1.0,18,14,7,review,0,human_review_required,3,0.9989612293439084,committed,345.0,"{""accepted_client_ids"":[0,2,3,4,5,8,9,11,12,13,15,17,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9989612293,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""32a957303236b51ab51198d017706bc2a2df6eb48e0d5cb9e25554cc7a0b86bf"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""568bb29b07655bebc4241fb499fd7914f08c6fa24cd2ce9ac6661556271a8a99"",""round"":20,""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,10,11,12,13,14,15,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,21,e16d2904e1fd4b67fa78926075906dbd89f8816b943e8bedd0a2813dd6bae626,67be83f07d9bb52736b093dc346eb72a94c690823de67e9ea3ca8e11bbab1fb9,trustagent-policy-v1.0,15,11,6,deny,0,risk_exceeds_role_clearance,4,0.9705569802532884,committed,315.0,"{""accepted_client_ids"":[0,2,4,7,9,11,12,13,15,16,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9705569803,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""67be83f07d9bb52736b093dc346eb72a94c690823de67e9ea3ca8e11bbab1fb9"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""2ae8098dcff571cf7b33e8e335f2d5e8219dc6ed47e5c7fec4b93ea00bef03f6"",""round"":21,""scheduled_client_ids"":[0,1,2,4,6,7,9,10,11,12,13,14,15,16,19],""seed"":257}"
Edge-IIoTset-calibrated,257,22,279f8565a89b69a33a0a9e0eff4315cfa357c9cc1f72437992fa322b0a0d9829,e16d2904e1fd4b67fa78926075906dbd89f8816b943e8bedd0a2813dd6bae626,trustagent-policy-v1.0,20,16,7,allow,1,within_policy,0,0.007180201364660577,committed,365.0,"{""accepted_client_ids"":[0,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0071802014,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""e16d2904e1fd4b67fa78926075906dbd89f8816b943e8bedd0a2813dd6bae626"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""3abe1357547e8a1400ca3a8581236737d9b79929944d9963759bfef7f54fa811"",""round"":22,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,23,438a52a944599f5eda6c0fcf3bd70a415d008e9a39931fe814c8022deb3aefff,279f8565a89b69a33a0a9e0eff4315cfa357c9cc1f72437992fa322b0a0d9829,trustagent-policy-v1.0,19,16,7,review,0,human_review_required,2,0.9989408367808236,committed,365.0,"{""accepted_client_ids"":[0,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9989408368,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""279f8565a89b69a33a0a9e0eff4315cfa357c9cc1f72437992fa322b0a0d9829"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""b1a458f1742c045bd5283cc0bd047b4e71683c8b7690ba74f442170e9d65fc93"",""round"":23,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,24,cecbd4a82fbb652736c1fd8975fa7637b1db5950efea644f0303546b5fb20731,438a52a944599f5eda6c0fcf3bd70a415d008e9a39931fe814c8022deb3aefff,trustagent-policy-v1.0,20,16,7,review,0,human_review_required,5,0.9986136246375037,committed,365.0,"{""accepted_client_ids"":[0,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9986136246,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""438a52a944599f5eda6c0fcf3bd70a415d008e9a39931fe814c8022deb3aefff"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""00fb857f77d6f0d6d7506cd89a396cca9ddcac211bb1ba17250cb9a0d71610df"",""round"":24,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,25,71124d39a3f65138c8dfe7d578944025e07cbf56e16e37700b509431da8cc3fc,cecbd4a82fbb652736c1fd8975fa7637b1db5950efea644f0303546b5fb20731,trustagent-policy-v1.0,17,13,6,deny,0,risk_exceeds_role_clearance,4,0.9994632474295839,committed,335.0,"{""accepted_client_ids"":[0,2,3,4,5,7,8,9,11,12,16,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9994632474,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""cecbd4a82fbb652736c1fd8975fa7637b1db5950efea644f0303546b5fb20731"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""194ccb69b3189d4cf9fe169c442400780b3b3429e1453c2a0857e469eec7efe1"",""round"":25,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,14,16,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,26,f2b345be87b80881c4f1b6788ba16500b627e3625f30df7407760d0f0d331170,71124d39a3f65138c8dfe7d578944025e07cbf56e16e37700b509431da8cc3fc,trustagent-policy-v1.0,16,12,6,deny,0,risk_exceeds_role_clearance,5,0.9999498542155386,committed,325.0,"{""accepted_client_ids"":[4,5,7,8,9,11,12,13,15,16,17,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9999498542,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""71124d39a3f65138c8dfe7d578944025e07cbf56e16e37700b509431da8cc3fc"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""3397fdd0b13ae0160c18a89f9a857528d3bfc974f60731cae29a292d64bf94c0"",""round"":26,""scheduled_client_ids"":[1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19],""seed"":257}"
Edge-IIoTset-calibrated,257,27,7be4a726db357c641fb2bdc019bbb07da7b5fcb496d1440a20cabd774e9a38fa,f2b345be87b80881c4f1b6788ba16500b627e3625f30df7407760d0f0d331170,trustagent-policy-v1.0,18,14,7,review,0,human_review_required,2,0.9770352845850897,committed,345.0,"{""accepted_client_ids"":[0,4,5,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9770352846,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""f2b345be87b80881c4f1b6788ba16500b627e3625f30df7407760d0f0d331170"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""0930e4949ee3f88cda98b850d8a3f50841f8d34756a675861d034af919ba42c4"",""round"":27,""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,28,83e9e73b07e5d2a35376eb6eb46f385d916b9f3c714d2f38b352e4c7d622cfc3,7be4a726db357c641fb2bdc019bbb07da7b5fcb496d1440a20cabd774e9a38fa,trustagent-policy-v1.0,20,16,7,deny,0,risk_exceeds_role_clearance,5,0.999513653489175,committed,365.0,"{""accepted_client_ids"":[0,2,3,4,5,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9995136535,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""7be4a726db357c641fb2bdc019bbb07da7b5fcb496d1440a20cabd774e9a38fa"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""e5b37790ece2d11a277d2a3ecaec5bedb58e33049490df33a50523c88b5b8d4d"",""round"":28,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,29,76830e5789eaf07bc82ca54b4de6ea2f7eaa5da9e77edc33993c8cb7a6ff09ff,83e9e73b07e5d2a35376eb6eb46f385d916b9f3c714d2f38b352e4c7d622cfc3,trustagent-policy-v1.0,16,12,6,deny,0,risk_exceeds_role_clearance,5,0.9983988923027006,committed,325.0,"{""accepted_client_ids"":[0,4,5,7,8,9,11,12,15,17,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9983988923,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""83e9e73b07e5d2a35376eb6eb46f385d916b9f3c714d2f38b352e4c7d622cfc3"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""25fdb47e716ee8a0c3b1a1b185599f9117c467b130528c1cfc63be88c0c9f006"",""round"":29,""scheduled_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,14,15,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,257,30,d0552f886501357e06ceb7927c083a3e07588d6cae8e0aa6602e604372eae394,76830e5789eaf07bc82ca54b4de6ea2f7eaa5da9e77edc33993c8cb7a6ff09ff,trustagent-policy-v1.0,18,15,7,allow,1,within_policy,0,0.02571513828142813,committed,355.0,"{""accepted_client_ids"":[0,2,3,4,7,8,9,11,12,13,15,16,17,18,19],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0257151383,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""76830e5789eaf07bc82ca54b4de6ea2f7eaa5da9e77edc33993c8cb7a6ff09ff"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""3c1ef5a4bf930bdc340b40b6f6f6b5132d4c4c7f1c766e86c1e7878a7c0f1280"",""round"":30,""scheduled_client_ids"":[0,1,2,3,4,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":257}"
Edge-IIoTset-calibrated,307,1,faada9175e1fadac3e01082765882ce5cef6b04f090274700a252a1c77527149,0000000000000000000000000000000000000000000000000000000000000000,trustagent-policy-v1.0,18,18,7,deny,0,risk_exceeds_role_clearance,4,0.9991790997555725,committed,385.0,"{""accepted_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,17,18,19],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9991790998,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""0000000000000000000000000000000000000000000000000000000000000000"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""2aa7f10a56161dff68c6d1cfcc4d839d29af6e7226b2487dcd545c81df21e10b"",""round"":1,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,13,14,15,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,2,201d544a55857e91518c7e35f7f1a904b9f270d979a5009d06af5d69bade47f1,faada9175e1fadac3e01082765882ce5cef6b04f090274700a252a1c77527149,trustagent-policy-v1.0,19,17,7,review,0,human_review_required,2,0.9937750176778045,committed,375.0,"{""accepted_client_ids"":[0,1,2,5,6,7,8,9,10,11,12,13,14,15,16,17,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9937750177,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""faada9175e1fadac3e01082765882ce5cef6b04f090274700a252a1c77527149"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""cfc3f76457f398e57b22065e548c3963af1c2028e41a74a57e62c2648993b0ac"",""round"":2,""scheduled_client_ids"":[0,1,2,3,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,3,d1ad68b56ce9491746afab830749a350d4281b167aa0d85ee3b0df8a09eed5f1,201d544a55857e91518c7e35f7f1a904b9f270d979a5009d06af5d69bade47f1,trustagent-policy-v1.0,19,17,7,review,0,human_review_required,3,0.9999998471805183,committed,375.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9999998472,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""201d544a55857e91518c7e35f7f1a904b9f270d979a5009d06af5d69bade47f1"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""95646c0e141cf1683de984ba3bc028b7db38d17fcde422f9de7286ef060935d9"",""round"":3,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,4,c24c85ff0ff1a74211e6902ca16c10ac82a2d5bda657e3e428a771e37b59a220,d1ad68b56ce9491746afab830749a350d4281b167aa0d85ee3b0df8a09eed5f1,trustagent-policy-v1.0,17,15,6,review,0,human_review_required,4,0.9921072335028521,committed,355.0,"{""accepted_client_ids"":[0,1,4,5,6,8,9,11,12,13,14,15,16,17,19],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9921072335,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""d1ad68b56ce9491746afab830749a350d4281b167aa0d85ee3b0df8a09eed5f1"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""141758567be4fb856a820a703984f0aba0890db3b53eab7666a600b292e390aa"",""round"":4,""scheduled_client_ids"":[0,1,3,4,5,6,8,9,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,5,01b0d06849eba180ab0a8780df995f175f7f3f33542e838a945873fe708650f7,c24c85ff0ff1a74211e6902ca16c10ac82a2d5bda657e3e428a771e37b59a220,trustagent-policy-v1.0,18,15,7,deny,0,risk_exceeds_role_clearance,3,0.9929416035352021,committed,355.0,"{""accepted_client_ids"":[0,1,4,5,6,7,8,9,10,11,12,13,14,15,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9929416035,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""c24c85ff0ff1a74211e6902ca16c10ac82a2d5bda657e3e428a771e37b59a220"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""113fd3191d5671314871aa3dcfdde4c8762bb34b48a209ac90844e29e2a1c6d0"",""round"":5,""scheduled_client_ids"":[0,1,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,6,bcbb34e802e5fe83a9fefbcc434cc54ae7d78ccea87c3fb6d91874699814b642,01b0d06849eba180ab0a8780df995f175f7f3f33542e838a945873fe708650f7,trustagent-policy-v1.0,18,16,7,review,0,human_review_required,1,0.9998510690081088,committed,365.0,"{""accepted_client_ids"":[1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":false,""decision"":""review"",""incident_risk"":0.999851069,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""01b0d06849eba180ab0a8780df995f175f7f3f33542e838a945873fe708650f7"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""70946925616d47fd72e63c59950df897ffa020a33ef2fd11b8a30f8a12b9d3db"",""round"":6,""scheduled_client_ids"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,19],""seed"":307}"
Edge-IIoTset-calibrated,307,7,d83e70e40ad3bffc0b8891f46ddaa695c5173a46949155dbad3aa89eb9773fee,bcbb34e802e5fe83a9fefbcc434cc54ae7d78ccea87c3fb6d91874699814b642,trustagent-policy-v1.0,17,14,6,review,0,human_review_required,3,0.9996451204263556,committed,345.0,"{""accepted_client_ids"":[0,2,4,6,7,8,10,11,12,13,14,15,16,17],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9996451204,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""bcbb34e802e5fe83a9fefbcc434cc54ae7d78ccea87c3fb6d91874699814b642"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""77edf18afc0bafbb237a85f467f9b9df769933d8d6e77ba6e391bc437d3447cf"",""round"":7,""scheduled_client_ids"":[0,2,3,4,6,7,8,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,8,93d0333a06e6b93c6e82110fa72ecb057156b2494954bc9bd8f695700b0b84a5,d83e70e40ad3bffc0b8891f46ddaa695c5173a46949155dbad3aa89eb9773fee,trustagent-policy-v1.0,20,17,7,allow,1,within_policy,0,0.036795998262564744,committed,375.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0367959983,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""d83e70e40ad3bffc0b8891f46ddaa695c5173a46949155dbad3aa89eb9773fee"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""0a9ac1db5dd5bf47ffbe4576745b251194b471a653d98e920370e33d797c60de"",""round"":8,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,9,9a9f62e15fa818cf0410655a5eff96c69cb14b5d476a4d527c60da8558acbc9d,93d0333a06e6b93c6e82110fa72ecb057156b2494954bc9bd8f695700b0b84a5,trustagent-policy-v1.0,17,14,6,allow,1,within_policy,0,0.0670572884437659,committed,345.0,"{""accepted_client_ids"":[4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0670572884,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""93d0333a06e6b93c6e82110fa72ecb057156b2494954bc9bd8f695700b0b84a5"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""2c35bfa00aefd5445f330a53e7e43ba41179279d69bde57491aaca9edb76f875"",""round"":9,""scheduled_client_ids"":[3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,10,94718e995310caa1771bc92e3f67c9273c2337793060d22e00bdd5ac6c70a7da,9a9f62e15fa818cf0410655a5eff96c69cb14b5d476a4d527c60da8558acbc9d,trustagent-policy-v1.0,17,14,6,deny,0,risk_exceeds_role_clearance,6,0.991982546712388,committed,345.0,"{""accepted_client_ids"":[0,1,2,5,6,7,9,10,11,12,13,14,16,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9919825467,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""9a9f62e15fa818cf0410655a5eff96c69cb14b5d476a4d527c60da8558acbc9d"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""2a4c0c6db64230b092e0584f69c5783894ec52b33ed26d596172b79ee5b5aeb1"",""round"":10,""scheduled_client_ids"":[0,1,2,3,5,6,7,9,10,11,12,13,14,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,11,2ea2b1fc3b3316feb2ec7e49b3f59bfa4aac90508183b66667e14c96d778f575,94718e995310caa1771bc92e3f67c9273c2337793060d22e00bdd5ac6c70a7da,trustagent-policy-v1.0,19,16,7,deny,0,risk_exceeds_role_clearance,5,0.9999934314935656,committed,365.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,16,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9999934315,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""94718e995310caa1771bc92e3f67c9273c2337793060d22e00bdd5ac6c70a7da"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""69c4b2ef7e558e933d98d049996b9b7d7c415f9d53c01f8210131468a448a7ce"",""round"":11,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,12,9e3bacb0e4ab3ccda731926d18add97a20391886f94d4487702531b63e432282,2ea2b1fc3b3316feb2ec7e49b3f59bfa4aac90508183b66667e14c96d778f575,trustagent-policy-v1.0,19,16,7,review,0,human_review_required,5,0.9998280087602062,committed,365.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,12,13,14,15,16,17],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9998280088,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""2ea2b1fc3b3316feb2ec7e49b3f59bfa4aac90508183b66667e14c96d778f575"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""4dac216a87b326ed363f43c4efc31acc344d0c8dc6b42b6f51b07af9317cb912"",""round"":12,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,13,51f537ffb25c46aada7e3b24414cd537b995529e59213805b51115f443f1d29c,9e3bacb0e4ab3ccda731926d18add97a20391886f94d4487702531b63e432282,trustagent-policy-v1.0,18,16,7,allow,1,within_policy,0,0.009539054552417991,committed,365.0,"{""accepted_client_ids"":[1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":true,""decision"":""allow"",""incident_risk"":0.0095390546,""policy_reason"":""within_policy"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""9e3bacb0e4ab3ccda731926d18add97a20391886f94d4487702531b63e432282"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""34fcb1b210f0df96b21bc9a313694c0480d27eb2ac1da8f3d1446ef4bd6e4c82"",""round"":13,""scheduled_client_ids"":[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18],""seed"":307}"
Edge-IIoTset-calibrated,307,14,5261abdd1441055624c3116bd0faeba506067420bf0a77a369ac97cd01498151,51f537ffb25c46aada7e3b24414cd537b995529e59213805b51115f443f1d29c,trustagent-policy-v1.0,18,15,7,deny,0,risk_exceeds_role_clearance,6,0.9999003333344887,committed,355.0,"{""accepted_client_ids"":[1,2,4,5,6,7,8,9,10,12,13,14,15,16,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9999003333,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""51f537ffb25c46aada7e3b24414cd537b995529e59213805b51115f443f1d29c"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""a0c9a66ecfd5a18e23e765b385f263f95a319a3b372ac7f08172f580b14e66cf"",""round"":14,""scheduled_client_ids"":[1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,15,6a9fc72abdc85ef53343ca72c7d4f41c3847535c6bb21b82ccca3e59ee7c6455,5261abdd1441055624c3116bd0faeba506067420bf0a77a369ac97cd01498151,trustagent-policy-v1.0,20,17,7,review,0,human_review_required,4,0.961552190060917,committed,375.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9615521901,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""5261abdd1441055624c3116bd0faeba506067420bf0a77a369ac97cd01498151"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""f6395239adc6789e4a601f6671c8fbfb81771f3beb2ed12e6eaf2199994bbc92"",""round"":15,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,16,5b10e58b58508be48384d796cbe22f764a5b39ac61458a2f755138c169d87b49,6a9fc72abdc85ef53343ca72c7d4f41c3847535c6bb21b82ccca3e59ee7c6455,trustagent-policy-v1.0,20,17,7,review,0,human_review_required,4,0.9989537361853381,committed,375.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17],""action_executed"":false,""decision"":""review"",""incident_risk"":0.9989537362,""policy_reason"":""human_review_required"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""6a9fc72abdc85ef53343ca72c7d4f41c3847535c6bb21b82ccca3e59ee7c6455"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""00ad556a82ebfc36a7c508877b1a3ddcd5523ae36fef2c0765a02872d7a7974c"",""round"":16,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,17,97650f20bda5eae0681e6bbdc0dadb315c84ce0050fca5beea8241da2ed0bac8,5b10e58b58508be48384d796cbe22f764a5b39ac61458a2f755138c169d87b49,trustagent-policy-v1.0,18,15,7,deny,0,risk_exceeds_role_clearance,6,0.9994624150047866,committed,355.0,"{""accepted_client_ids"":[0,1,2,4,5,6,7,9,10,11,12,13,14,16,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.999462415,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""5b10e58b58508be48384d796cbe22f764a5b39ac61458a2f755138c169d87b49"",""quorum"":7,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""92300de14f6683a6dda4286c01eb0cfe2b42d575eeab6bc690ebb414cbe89137"",""round"":17,""scheduled_client_ids"":[0,1,2,3,4,5,6,7,9,10,11,12,13,14,16,17,18,19],""seed"":307}"
Edge-IIoTset-calibrated,307,18,6a497f56e9e10097820c2e839861a2a74c1d6a5706e1f95775d3b6776ba005e6,97650f20bda5eae0681e6bbdc0dadb315c84ce0050fca5beea8241da2ed0bac8,trustagent-policy-v1.0,17,14,6,deny,0,risk_exceeds_role_clearance,6,0.9961396402920563,committed,345.0,"{""accepted_client_ids"":[0,1,2,4,5,6,8,9,11,13,14,15,16,17],""action_executed"":false,""decision"":""deny"",""incident_risk"":0.9961396403,""policy_reason"":""risk_exceeds_role_clearance"",""policy_version"":""trustagent-policy-v1.0"",""previous_receipt_sha256"":""97650f20bda5eae0681e6bbdc0dadb315c84ce0050fca5beea8241da2ed0bac8"",""quorum"":6,""regime"":""Edge-IIoTset-calibrated"",""reputation_sha256"":""f54d5ee809484feb4d7234b424fb9dd399575813110bf8d9c9982d6d221fc364"",""round"":18,""scheduled_client_ids"":[0,1,2,3,4,5,6,8,9,11,13,14,15,16,17,18,19],""seed"":307}"
