regime,seed,client_id,split,n_events,n_features,class_counts,sha256_features_plus_labels
Edge-IIoTset-calibrated,257,3,test,180,12,"[42,24,25,17,25,43,4]",a430032e4178cc510f9a09d2cb8bef24a016c70d6cd54d4dde838658cde95f2e
Edge-IIoTset-calibrated,257,4,train,360,12,"[61,22,16,83,107,31,40]",29f1b7f921c80e02c4059cfae0aaf537708d98790877de3ae7656ca70bb8cd38
Edge-IIoTset-calibrated,257,4,test,180,12,"[34,3,3,34,64,17,25]",cb3e9b1b2ac22f902591d9b440b561c40ce8b126b2bc6b51709c2d1bbc0d91b4
Edge-IIoTset-calibrated,257,5,train,360,12,"[90,27,18,24,52,91,58]",dbb6fdac02666101ef300a4f09864f8580d20ec7ae61107b302aab7ddeb99fd6
Edge-IIoTset-calibrated,257,5,test,180,12,"[45,11,4,14,35,44,27]",c8dc8e60b8c18c3017defe8bdce9c17467c135d624dd4dd574b80508dc71c751
Edge-IIoTset-calibrated,257,6,train,360,12,"[38,16,188,24,21,47,26]",3981369b694f79324b7b040f295c36d92191fe25d156ce6812a862e0ab71d87b
Edge-IIoTset-calibrated,257,6,test,180,12,"[28,17,87,16,9,19,4]",342990da00aa302cdd41f58b1c6ba035c749348f04d3b21ca65c297593213504
Edge-IIoTset-calibrated,257,7,train,360,12,"[59,47,24,36,120,27,47]",04f63cdfacb7ef190da96f305b1bc1447dbbb4057200e11f50442bb5db57b6f5
Edge-IIoTset-calibrated,257,7,test,180,12,"[27,18,10,18,74,15,18]",de21d6e1a7d6e941d069ac1c299820283454431df4075e60617dfa9c9d780459
Edge-IIoTset-calibrated,257,8,train,360,12,"[44,49,16,46,31,121,53]",4fc68c559f52b488d084d9ef48b36ec381f36db0b9de6b99c301e4407aa5b834
Edge-IIoTset-calibrated,257,8,test,180,12,"[21,25,10,26,12,56,30]",22779fbbb767dae9c29e25a019703c944b02ce53c6811f52ee814dbfdb816c67
Edge-IIoTset-calibrated,257,9,train,360,12,"[78,61,91,28,40,10,52]",113c10161efc76ed9ff7d66572a17eff3800821e3f3f13b6fb558928eee87518
Edge-IIoTset-calibrated,257,9,test,180,12,"[40,35,38,22,17,2,26]",6dc1ccad87ecee7416e1c5a4e30b8573d375ff85237a4666458af633cd53a07f
Edge-IIoTset-calibrated,257,10,train,360,12,"[81,47,39,35,27,122,9]",24364f5d6fc89f7931e95cb92c3ce223eae9dcbf3861d8b0f30e186072c5b2b4
Edge-IIoTset-calibrated,257,10,test,180,12,"[50,20,15,21,11,54,9]",57d343dea234513b6061379d6c79035cddad59689a9e4ba9ffff83f527c72b6b
Edge-IIoTset-calibrated,257,11,train,360,12,"[120,91,20,34,34,28,33]",ff1285ee32160573b24e3a57d4a23db56d6b62072921c5e6712e0076c89daa89
Edge-IIoTset-calibrated,257,11,test,180,12,"[61,46,13,20,15,8,17]",4b20a2f006d552c59a2ef7e373f51c77fcfe64991214600e38faa7e8a25d7d27
Edge-IIoTset-calibrated,257,12,train,360,12,"[69,23,70,78,74,24,22]",14ddd8482001df7a5bb17c1f5ac4f4988da74f96242309f9ef41911c6b0fedf6
Edge-IIoTset-calibrated,257,12,test,180,12,"[31,17,28,42,27,25,10]",79445757cfe6b41ae4ea38f52de2c2e1c4fa25c2882c6050ff535ad46d14de4e
Edge-IIoTset-calibrated,257,13,train,360,12,"[86,40,14,73,73,23,51]",6fe30aaee566c3b4b01932cb074aca5cc5afb13cf2378e10435ba1719ec48295
Edge-IIoTset-calibrated,257,13,test,180,12,"[41,13,11,39,37,8,31]",a4e8efc7508e791b2f80c508b4199843722c8bb60653945fd774f3339a6ff6a2
Edge-IIoTset-calibrated,257,14,train,360,12,"[73,75,47,32,46,32,55]",a216e6c32f569115875de6498dd3e0058d9b75b1efb31e1212afd503a3d0bf1c
Edge-IIoTset-calibrated,257,14,test,180,12,"[36,32,21,14,35,10,32]",8eae27b7592684b408d7a3e7005698a710fdec5160653d18dcde65e911ad1e2c
Edge-IIoTset-calibrated,257,15,train,360,12,"[85,36,4,59,117,9,50]",a9caab7f03bec65a65f1b83e74c81d48fd74a966546a9b063d712551456d7230
Edge-IIoTset-calibrated,257,15,test,180,12,"[49,27,3,25,48,4,24]",b64bb5bb46c110f61ae33ddb503fda0f7774f3ba846ff820475c067c6a6e6ff8
Edge-IIoTset-calibrated,257,16,train,360,12,"[72,65,81,30,44,35,33]",e6db039215c9939ba26aa3bc4067dc630c19b414e2925f1165459120ffa0c694
Edge-IIoTset-calibrated,257,16,test,180,12,"[37,32,55,19,15,13,9]",414fbbab4d43d4280eec361f1c09f5a1fdeabe5d1912b3f31f464d2b64ea33fd
Edge-IIoTset-calibrated,257,17,train,360,12,"[130,20,63,15,74,56,2]",ed0ee26fcd7c0a88f1e6045ddd55ee94e9b3f3a959ea40fe549a39d09bcc325e
Edge-IIoTset-calibrated,257,17,test,180,12,"[67,3,32,7,43,28,0]",e6bd778fed8893ea49480e1fe11104904defefd7cd7c80ec3c114df626195ea0
Edge-IIoTset-calibrated,257,18,train,360,12,"[30,30,38,6,114,18,124]",2c388bbd3fc0c9fde55f7ca8979e4fc720ae5d25672b54cafd06bc9049502a74
Edge-IIoTset-calibrated,257,18,test,180,12,"[20,20,17,3,53,7,60]",218b53a23e17a1cf38df46893df80345f3822a35047364cd6c030dbe1a9fc4fd
Edge-IIoTset-calibrated,257,19,train,360,12,"[113,24,31,94,56,4,38]",9b628b453d3164b1b894faa838339181ef07eaf0f5d0ffd23f132074067949bf
Edge-IIoTset-calibrated,257,19,test,180,12,"[59,8,7,62,26,1,17]",d6f07b9fccb7d0d8efa531c7e9cb1ced6f870e957b80e458ade725317176b04b
Edge-IIoTset-calibrated,307,0,train,360,12,"[61,98,29,9,79,55,29]",e85ed6f053da3c5b14ca2e1d512319a1f29e5f325458d36017e68e37865cdf7d
Edge-IIoTset-calibrated,307,0,test,180,12,"[43,37,14,7,35,24,20]",deae89ec26d73a20554d0f49d759c523ddac6be329321654c1b5125f4fb5000f
Edge-IIoTset-calibrated,307,1,train,360,12,"[105,47,56,38,47,52,15]",22c631dd1e5977ecca33d221b7ec06d9d2c9002e4d7f0235aa59a23642ef151d
Edge-IIoTset-calibrated,307,1,test,180,12,"[44,18,34,7,23,37,17]",a94dfae7290cbcce07116503c545ad3673c43d37f694fe1e0593dd39b0e6c697
Edge-IIoTset-calibrated,307,2,train,360,12,"[78,56,45,62,35,63,21]",0c515923e2c425b2efaf3037c6573a294fd1bbdb10785c319da0a2c5c923e25f
Edge-IIoTset-calibrated,307,2,test,180,12,"[35,22,19,36,39,20,9]",26e68d0a679b05cf08f6dbe72da50e7d21ec1f5c343265d6f4e9774643688efb
Edge-IIoTset-calibrated,307,3,train,360,12,"[51,44,30,13,71,39,112]",900a816953813adf08271ac4933b426e6230ea1c77866677f56ffeee4d54659c
Edge-IIoTset-calibrated,307,3,test,180,12,"[23,19,14,4,38,29,53]",b378918becf858ad77a9e4980a77786e0f6c6d9dc98162cdfd5952cc15c87556
Edge-IIoTset-calibrated,307,4,train,360,12,"[99,62,38,71,35,26,29]",33b6243d5d8f11b47cfb5b61e94f693f65d29a696f5719e56d377e22ea90c8dd
Edge-IIoTset-calibrated,307,4,test,180,12,"[44,30,13,33,28,16,16]",27ad2f63c029ef819b0e9e03d8a573b709c32e34026ac803207ac6bec5cf766e
Edge-IIoTset-calibrated,307,5,train,360,12,"[113,38,56,21,32,35,65]",a407c0f7fd2bbc094318253b4fbea0f6cdbf8efd04cacd085494b1cd2c2bd462
Edge-IIoTset-calibrated,307,5,test,180,12,"[62,26,31,9,10,17,25]",5932090de400974d7e0f95919a017d4ee55437bc1125bd23b4e315792e27d8e3
Edge-IIoTset-calibrated,307,6,train,360,12,"[137,36,50,81,10,36,10]",ac63d6a266d3584c9baf33cd4948e7b309a487d9fb744b5465b21329bda426dc
Edge-IIoTset-calibrated,307,6,test,180,12,"[59,26,22,46,5,19,3]",83106b70023ad9264efc4408448f378886dd94f4b69f04bbdd0695a2d040b6fb
Edge-IIoTset-calibrated,307,7,train,360,12,"[90,43,36,51,32,10,98]",02685ed1b74cc0f63cfda08acbd99d31df13d58fc7c3f3a5704c05df81e2d03d
Edge-IIoTset-calibrated,307,7,test,180,12,"[50,28,15,23,17,7,40]",48f0a3141d89cdf8eea313a4df44c401f43c31111e90ed100d039ae7aa60ba8f
Edge-IIoTset-calibrated,307,8,train,360,12,"[44,39,99,28,58,27,65]",dd30510b3def5008ac4c0708043a36581d306a88038acf06a7916e4ef746ff00
Edge-IIoTset-calibrated,307,8,test,180,12,"[28,21,40,17,28,21,25]",bc7462d10a19fd75691343be061c7a562d6c77b4994c39fb9412121cc990eafc
Edge-IIoTset-calibrated,307,9,train,360,12,"[64,71,43,56,70,30,26]",23edb3e0940e95f2aeab4785ed7af31c45e6fb221873c40fc871f1b2671bde3a
Edge-IIoTset-calibrated,307,9,test,180,12,"[36,36,14,30,37,12,15]",af3b2f81e9cf81c70e19f5edbb2773674a95305bd62cb1b2fdfc94628f42c61f
Edge-IIoTset-calibrated,307,10,train,360,12,"[110,46,85,27,41,37,14]",7483e5a6c1558523ff558c977b4fbbef448d3e38308967950c64c44052e4f885
Edge-IIoTset-calibrated,307,10,test,180,12,"[61,28,38,10,18,22,3]",f4555ff5140d04309267891d0d3908ca7b9ea11f3860e97b0d202a8c397cf349
Edge-IIoTset-calibrated,307,11,train,360,12,"[47,16,40,53,31,103,70]",dff254d518fca494e984318dfff6a39e27c661b97374a431180fd3964a6e30e6
Edge-IIoTset-calibrated,307,11,test,180,12,"[25,10,27,22,7,51,38]",05d8c4f15808ae70c68630f93d5bfbf767df90adef56f60ff507bf3b9fd331f6
Edge-IIoTset-calibrated,307,12,train,360,12,"[139,71,21,10,26,67,26]",f9632a651b90e54dfb42696ce468e9c8c200a7df104c81ad6ce1bdc701f60cc7
Edge-IIoTset-calibrated,307,12,test,180,12,"[71,33,12,6,10,32,16]",722c33b4a8f32aa9a3fa84698f5479a23b1c17cac94532ab13a390813bb6697d
Edge-IIoTset-calibrated,307,13,train,360,12,"[139,60,35,42,6,29,49]",ce99eac688d60251c29ba43ebb90443c40927ff83340e1c3ee44312faee67831
Edge-IIoTset-calibrated,307,13,test,180,12,"[60,27,19,21,11,13,29]",f8797967d4b6c053fcbce5803b798e75228a1fcb67458cbeb9e952659364a930
Edge-IIoTset-calibrated,307,14,train,360,12,"[71,95,48,32,39,32,43]",a9f53ca8456f2fbda3a8b0ad82bb0d37430c5c29ff66409887957686d48df96b
Edge-IIoTset-calibrated,307,14,test,180,12,"[32,52,17,19,18,14,28]",109de19314f36a0cdd89a9c546ec6b75b0f762130bed4bc1ce7bd53f6c0db063
Edge-IIoTset-calibrated,307,15,train,360,12,"[59,63,62,11,54,48,63]",4b2c17589dbb475a96404369c3ba6d3c4803f8c58cdd73890068fe18f074f34c
Edge-IIoTset-calibrated,307,15,test,180,12,"[24,28,42,7,25,25,29]",082384beb401518741f929f2634da2518a0e9380311fdc41c7b8f630821f6d6e
Edge-IIoTset-calibrated,307,16,train,360,12,"[46,68,81,90,3,44,28]",0e687275447ebaf0a97398a41a03edb2e1d414e2b80858b3ace58c728bf08e2b
Edge-IIoTset-calibrated,307,16,test,180,12,"[25,28,42,41,1,23,20]",5cbb933796db834ee7bd374fea919ea050aa8922308623eace10435489036cd5
Edge-IIoTset-calibrated,307,17,train,360,12,"[136,11,53,27,10,15,108]",0206565770b85a39c6c121d43b4b63238eb10fb02bf2e8f6d90be7e2bb350033
Edge-IIoTset-calibrated,307,17,test,180,12,"[69,7,34,20,5,3,42]",d822bce7d00456d5877c3820173af91d8f037b744390fd5991944c70f9fd8738
Edge-IIoTset-calibrated,307,18,train,360,12,"[31,139,59,24,4,24,79]",e0f9b18b06d70605620faecf12738a1d0c7866aa507c4281a3ad4af7dc4a6fd4
Edge-IIoTset-calibrated,307,18,test,180,12,"[22,62,28,15,2,11,40]",74d06452b8dbe75c62a56df1117bf9fcca04461ee263338f5ae13502d09ff16c
Edge-IIoTset-calibrated,307,19,train,360,12,"[98,31,84,63,31,52,1]",5b2ace77db98d001a1c4a5405b8b154917fd35172c7918ad372521e0f6c80f92
Edge-IIoTset-calibrated,307,19,test,180,12,"[49,10,53,20,23,25,0]",82ddf8a2778c4cafc4e84e0a933bfd81f67ca4acb8846d8b5f27396b3359ca44
TON_IoT-calibrated,11,0,train,360,12,"[129,52,87,50,14,10,18]",a0b93f90bd47d51718f449cb322d7d452d45154a57c42a87f34387beac7c461b
TON_IoT-calibrated,11,0,test,180,12,"[75,17,48,11,15,9,5]",1173bbd3eda748491009a46768c2498953dc2cb976a8e364db20c850dca3a80a
TON_IoT-calibrated,11,1,train,360,12,"[45,71,35,31,28,53,97]",8543bfc0eec3bafffb5d4981b251f5223942cd0b8695752a8bafc2c1d96ce2cf
TON_IoT-calibrated,11,1,test,180,12,"[24,24,16,14,20,26,56]",70fcfb64a5ed3266507ddd08b8b1e4a4ddb61f57cebfb24019a2dd9121b1c74a
TON_IoT-calibrated,11,2,train,360,12,"[180,8,14,8,85,49,16]",1d39a1b7b595e6eb30e12ff19977452b5c988a5a5d195c84b1c5a5f022c034de
TON_IoT-calibrated,11,2,test,180,12,"[84,3,12,6,45,18,12]",a29b3b666a12d5799baae46fa74f7fbdd2942a74895163c093578cacf0cabb9d
TON_IoT-calibrated,11,3,train,360,12,"[114,53,100,20,12,45,16]",8e369115c3ab9cab071768425ad1621871cc0dd50c2aeb54d27e15621b01893e
TON_IoT-calibrated,11,3,test,180,12,"[48,23,46,9,5,35,14]",ce2f09ddd6767a5433f0112101edc79dc689416fc444f6bc3096fa259a8aa586
TON_IoT-calibrated,11,4,train,360,12,"[140,37,30,70,10,25,48]",32248b73ff447b4f1f9370c56f9f9fec77e3149a2b2a2991329a657f783387ce
TON_IoT-calibrated,11,4,test,180,12,"[75,27,17,35,4,9,13]",3454d59d73c532cbadb513c77f7af5cbb50cda23a32a88972163a8f94b298b9f
TON_IoT-calibrated,11,5,train,360,12,"[69,81,31,58,63,36,22]",23c67c4224a42d4d9dd2b4995d721540787d7f768b5e1afdbf322228683f36c7
TON_IoT-calibrated,11,5,test,180,12,"[44,37,19,23,33,16,8]",1dcfdba364d6df36e74dda4f9b4b3adde83bf6f05899fac4217e61cc179b6ddb
TON_IoT-calibrated,11,6,train,360,12,"[67,82,53,63,53,18,24]",284691de63003a30c15a6b37fc1150c412b9e04183a9afe09b44396a87a5f026
TON_IoT-calibrated,11,6,test,180,12,"[38,37,22,29,24,11,19]",55109324cf713a1e5290adfaa1c8f3e7eb5772bc68a83a86a4d10be4aa244dd0
TON_IoT-calibrated,11,7,train,360,12,"[110,30,14,130,26,14,36]",203fb9f589205715b70b405466a830cb73bc18a7f348ef6d9c64357796fcee05
TON_IoT-calibrated,11,7,test,180,12,"[46,14,11,60,12,10,27]",a075adadb097a60ca5c5ca5670447842bf521346a603b87ad2901fc6f5a53dae
TON_IoT-calibrated,11,8,train,360,12,"[119,45,61,52,39,10,34]",9e28d4c38bf211723e467e5e1f662501e42fd2cafb9c9940e23dea884fc439c7
TON_IoT-calibrated,11,8,test,180,12,"[44,33,44,24,19,5,11]",e468ac3069d3152ac5932aa5387317b0a903750149397b0ab7f10a9a2cdb84f9
TON_IoT-calibrated,11,9,train,360,12,"[94,78,43,55,43,15,32]",3289aad14d6b6c046a6cf00aa38ea50f14c8590b2888cf25aac1d44ed29a746c
TON_IoT-calibrated,11,9,test,180,12,"[56,33,22,31,21,3,14]",79b5b26a57ddecf4227308fca774f791f08838e99c41ebb39d7ed9392043248c
TON_IoT-calibrated,11,10,train,360,12,"[120,60,95,53,10,10,12]",7e3f48d2956b99c50ec5f35b324681c38b556b600f024d95e62f3ea07274157c
TON_IoT-calibrated,11,10,test,180,12,"[68,25,48,22,8,2,7]",8479e9861fe91b31350861352125875c3ff94a38f9f7081da445a70a3b14e296
TON_IoT-calibrated,11,11,train,360,12,"[106,31,26,44,18,110,25]",26968e23061eff24d9fe77503e36356a8c4316bfeeb5d6743660185342152820
TON_IoT-calibrated,11,11,test,180,12,"[60,18,11,18,8,44,21]",dbc1207614b478acdff2e1aed5870df68be419ae34dc46f3018dc383cb81ba7e
TON_IoT-calibrated,11,12,train,360,12,"[150,30,56,9,59,26,30]",999ffcedf57e14a6c5c2eb42293a26ea7fcca3d54bc4c7f9ad0408550df48397
TON_IoT-calibrated,11,12,test,180,12,"[82,12,24,3,20,12,27]",01d03c9225af881faa80c5f76b8f275f004509c5bcfef3f5d87fca5e2c9fb682
TON_IoT-calibrated,11,13,train,360,12,"[50,47,112,35,61,49,6]",189043b07e25c280a612146f934147e805392ff5a02d94009245412a2c8b578a
TON_IoT-calibrated,11,13,test,180,12,"[25,22,61,23,32,14,3]",86b97b9997e70fefdc4cabd8daa40f40a6acf6f56ad1930ce2518a7b9066db27
TON_IoT-calibrated,11,14,train,360,12,"[142,83,59,36,8,11,21]",efaed641ba42256f33f02485fc8a044e4f1a0bda89fdaf42ad6c1b3540e34c23
TON_IoT-calibrated,11,14,test,180,12,"[78,39,23,16,2,12,10]",535d7753f5aaefbaf9252da56b2de803b0e5344dca800a958cbef1fe80162787
TON_IoT-calibrated,11,15,train,360,12,"[183,19,84,15,29,27,3]",2d622174d6934f1b14af0d1924dc3f32482a9c8145ba7d5cabff95063b093897
TON_IoT-calibrated,11,15,test,180,12,"[86,10,38,8,18,19,1]",60129a568eb8620259b0d2d7e9a988987c10cd0ae7fe3e7cefa0129fb1705a8d
TON_IoT-calibrated,11,16,train,360,12,"[25,34,69,7,130,94,1]",845ee008554e01762df2aca5caafd4124a41d53cd354a03eb3a50045bcc68552
TON_IoT-calibrated,11,16,test,180,12,"[9,15,44,2,72,38,0]",b47be347e020c2fec8ad9d634dfbb568ad35dcc592b95d85355935e05a3f0645
TON_IoT-calibrated,11,17,train,360,12,"[87,17,34,26,22,10,164]",971ddf1feebbdea21e208b832489a3928288e008889fbfc76f0b65b6a80c0e63
TON_IoT-calibrated,11,17,test,180,12,"[48,16,23,11,7,8,67]",1f1c052cce9f265701ad6b7407f0a0b2cc08ff568d56935c446957287a864f9b
TON_IoT-calibrated,11,18,train,360,12,"[86,79,19,95,26,37,18]",b3fe59676a6bc75db03f93775c593cefdf2ee082fd3ba5f8184286206f79a5dd
TON_IoT-calibrated,11,18,test,180,12,"[30,42,10,53,12,28,5]",92304ddaaffbc1983fba2aa8013c04221af05dfbec4ea8dafbf0e0ba7438ec48
TON_IoT-calibrated,11,19,train,360,12,"[103,87,22,35,73,29,11]",94583f70075d2618fb3085430ce357b514fe5b2c7b30d2c3e4adb98a7869f917
TON_IoT-calibrated,11,19,test,180,12,"[44,56,6,24,31,14,5]",a1580e4e35aa94fece7580b7967973f86c7f9d3129e44d8a49ecf0263e4986e6
TON_IoT-calibrated,29,0,train,360,12,"[95,2,46,29,43,119,26]",ce901f26cda89cc151a7547dcc4a8993a2d11c3e22613a324f90aaa86525cc07
TON_IoT-calibrated,29,0,test,180,12,"[57,1,22,19,15,55,11]",0787267fdab6984285aaec50172288aa070d5c98f97a67a7655075ee88f732ed
TON_IoT-calibrated,29,1,train,360,12,"[72,50,33,116,31,52,6]",79d7c985b7cfc71d70d744520f422b758fd19e125e94e1919bd36ed153e6ca24
TON_IoT-calibrated,29,1,test,180,12,"[38,28,17,62,15,18,2]",12d960a26c6c0f629cc9269aaf54da339dd48d28fb5c486c65afdfbd9075d9ff
TON_IoT-calibrated,29,2,train,360,12,"[37,24,38,115,82,9,55]",1e941133e03a6ba593d4744cfc7154bff4034e9fc5d90818f865b56d4f641bcf
TON_IoT-calibrated,29,2,test,180,12,"[14,14,18,54,51,5,24]",2610304af1b64431f3e7561fb5ed660aebb5715e50d86a9901fa4bb635620de7
TON_IoT-calibrated,29,3,train,360,12,"[110,25,47,30,47,77,24]",1157e19dc742b6fa623bd95c01a834ff45e1512ea8171c86911af2c38b1b091b
TON_IoT-calibrated,29,3,test,180,12,"[55,12,32,11,22,31,17]",eeaf8c8dfe76a9158549d2b53d430063a47c4b9b7b8a5c47002319b276529de9
TON_IoT-calibrated,29,4,train,360,12,"[53,30,130,17,22,29,79]",5f02d9def913d4876430cf034e490d9e210a8cdd0d8e2c58a42034d7da034214
TON_IoT-calibrated,29,4,test,180,12,"[32,15,64,9,9,23,28]",be05a8f27a7accbb8bd38638f592741455e7130af871968230365f883c1ebb97
TON_IoT-calibrated,29,5,train,360,12,"[96,20,42,84,14,26,78]",7e989942377d488477c94436ee50a84ba34acee6df64ec1c89e6034f023e2090
TON_IoT-calibrated,29,5,test,180,12,"[55,10,19,40,7,8,41]",d6380a6e8799a5023804f506282b016a0def1e0ab5c64c472933c1708766011b
TON_IoT-calibrated,29,6,train,360,12,"[59,59,38,121,42,20,21]",94a6f52eb72601ec20f3e0425177a065f6625e1f64beb409a53d8cf4ac7ac94f
TON_IoT-calibrated,29,6,test,180,12,"[31,25,26,55,17,13,13]",d1a96923509a28f2c2e2a29b7918837efdb10a57b6becaa5f8f6c435bf79a06c
TON_IoT-calibrated,29,7,train,360,12,"[102,79,43,28,56,28,24]",20cf27be63f332caa361f18dcb4fd5757b9775209bb07d8732afc9ae84f5d900
TON_IoT-calibrated,29,7,test,180,12,"[38,37,31,16,28,19,11]",73ffbef4e5573e68d21c0b1f2a6140ba81e00538d530f430e3d7705e1a60a77f
TON_IoT-calibrated,29,8,train,360,12,"[105,4,26,46,0,53,126]",aa79b29b9937d6fd304d3487f35e4cc55a6ee8139c2c81fb5e0529b0c0c7bf8e
TON_IoT-calibrated,29,8,test,180,12,"[53,1,9,27,0,20,70]",ac20ca3522913b965ac8e842e7778bf8b79cc5045e3c52025e404e6c0eeb2b8f
TON_IoT-calibrated,29,9,train,360,12,"[82,22,87,85,31,33,20]",57d682334e83bc75c93095f587b754984bdc2d4611ac592f393976a7bbda62c0
TON_IoT-calibrated,29,9,test,180,12,"[36,10,36,44,15,22,17]",d6b0f0d9cca2d4a6339e7a4eb6e7347296d751dfe37695333ebf05dca206ded9
TON_IoT-calibrated,29,10,train,360,12,"[119,22,42,25,53,14,85]",75df2a81873fce24ae5973cc6e59bec83c13972e846a265d4a87187fdd0c43f5
TON_IoT-calibrated,29,10,test,180,12,"[57,12,23,17,34,3,34]",8154bf4f1133291fcb9625ac9cb9ca8cf287825206c71c897ff719ffc9445a00
TON_IoT-calibrated,29,11,train,360,12,"[144,32,7,68,81,23,5]",0ed10aa6b9854001d4c359a6760a02ce1ac1450aceb384c7a85c78ca257839a4
TON_IoT-calibrated,29,11,test,180,12,"[70,16,9,29,42,13,1]",d98d694dd6dc5a0085d2849196b332b03840b0b2b16e2e49c9e3820383831257
TON_IoT-calibrated,29,12,train,360,12,"[119,69,39,6,18,22,87]",1477b3d30f08b514b00c344cbb276067e127f099f46c87d5b9ef4778798e5c31
TON_IoT-calibrated,29,12,test,180,12,"[68,41,17,2,6,15,31]",fd8c102f15bf91dd11a935ccc901016a3ecb2a4a9f2c5ecc1a6ac71f0218081a
TON_IoT-calibrated,29,13,train,360,12,"[105,75,23,60,28,50,19]",156802811bdaa0619a90caea1d4f31442816c4a3c51991065ad5b8650fc61cd2
TON_IoT-calibrated,29,13,test,180,12,"[49,30,9,28,20,27,17]",25b037f1c779cf4495f6d5a98216977848cea596094b6d6348d85922d0089df6
TON_IoT-calibrated,29,14,train,360,12,"[164,19,68,31,31,27,20]",94cf9b6474847fd077727a369647556ac0326b72c42d1b2e7569ba0de3164ee4
TON_IoT-calibrated,29,14,test,180,12,"[76,16,32,19,13,18,6]",b23899a779f089e9d9deb3fcf237385e8858fc36f27d72cf859336303d0c00a6
TON_IoT-calibrated,29,15,train,360,12,"[119,18,14,40,76,9,84]",00485a940df12fa8bda84617d79aa7023088fa743bb5d6f64acc2f416c2a97a2
TON_IoT-calibrated,29,15,test,180,12,"[56,10,9,23,37,0,45]",572c2cdc83b0679705210d69c6fae3294ce461a8cbc07281f2e2e2a253c62351
TON_IoT-calibrated,29,16,train,360,12,"[54,147,23,56,56,10,14]",cc1d10ce0cbd648eff7b43f3b518aa45bb98362a426391b03ff0e816b8209c37
TON_IoT-calibrated,29,16,test,180,12,"[26,67,15,25,38,4,5]",9eefea9b26e9c66381e59d57f54ff5734e5ed88c3432b325736ed02720913e85
TON_IoT-calibrated,29,17,train,360,12,"[101,26,24,29,106,58,16]",5165bd8aa904b938658289147d581e791b59afe14cf1199285beaea871eb5297
TON_IoT-calibrated,29,17,test,180,12,"[44,12,13,30,50,21,10]",cd5dc8d85e3b04abdc04906dc7c2de9fd0d6a0cbdf247afc677f715c100d9114
TON_IoT-calibrated,29,18,train,360,12,"[98,24,29,19,50,135,5]",64c6f709b7a33ac4797e6a3b8849295620e35f28e475549da919007803b30892
TON_IoT-calibrated,29,18,test,180,12,"[53,16,15,15,23,56,2]",71cf7ca1831523166ba16e7c06e29cc7f45b8da23711ec39a9c27a805c6dd5dd
TON_IoT-calibrated,29,19,train,360,12,"[46,27,29,154,27,44,33]",16aeb89b5498f71cbf0be13fd61a81cb93d3330f569a3b0cfa4467c1728e1fe2
TON_IoT-calibrated,29,19,test,180,12,"[19,10,16,87,18,17,13]",a49af4f47039f7207c06821ff469b5ea688acb7d95a0e9f2e9f5c439dda4054c
TON_IoT-calibrated,47,0,train,360,12,"[138,42,79,40,30,15,16]",081013a9adddfbb5ef58f41700e1c4363619308be98967a05b7663a8087a42b1
TON_IoT-calibrated,47,0,test,180,12,"[63,22,40,18,19,5,13]",1a95f434f205a7590e0909a1c31deaa59cbd744b654e4f20f2211a32ec2ac216
TON_IoT-calibrated,47,1,train,360,12,"[103,31,77,19,15,34,81]",cd2c69a7a4ee7eab139f0eda94f248b5cba03e3cc0300cf6c2701109cfe0dd25
TON_IoT-calibrated,47,1,test,180,12,"[44,6,45,18,8,17,42]",5b59e25a1b39401d5ccb0fcdf3a731210a225ef48dc8baf1f0213756ea198bf8
TON_IoT-calibrated,47,2,train,360,12,"[72,56,20,41,83,42,46]",68ec316b03ca35590141a8b52ad7cb71c48604264a40273ddcf6befdeb50ab88
TON_IoT-calibrated,47,2,test,180,12,"[24,28,9,21,52,22,24]",520b61005208ca9fd2c09359b5096127db1efaaa5556ec7c8cffe106400dd3f1
TON_IoT-calibrated,47,3,train,360,12,"[64,49,70,75,23,14,65]",681e6db11f76a10301ae4833f2bcee73e3e74b989880dedcea3019f10b7b6144
TON_IoT-calibrated,47,3,test,180,12,"[21,33,28,35,14,11,38]",0e0ccedf0de565a0423e2946d7e28187758c9032fe6ee539d1f4215a91873da2
TON_IoT-calibrated,47,4,train,360,12,"[113,15,76,38,32,59,27]",3a461a3a100a9beed30adcf1bea40efabaa61943edca508c9231f31d55c2ac16
TON_IoT-calibrated,47,4,test,180,12,"[62,7,43,13,19,21,15]",267eafc3fe782c8427bb7b8019ac55a18e138360677650a924aea230e63b9e55
TON_IoT-calibrated,47,5,train,360,12,"[174,41,28,2,34,28,53]",9326dad869c2833cfa35b70f5955ec1bf87f1227608ef922a45ab6cf065f27c4
TON_IoT-calibrated,47,5,test,180,12,"[106,12,8,1,25,13,15]",dc3fc54a946f2e3f3e1125f278e7a642cba999b7e4134d583d6e052e7b12eda6
TON_IoT-calibrated,47,6,train,360,12,"[148,140,19,13,4,16,20]",3e2306e93c17d9e39a70b7ae89cc0edd85c0e9d2631b8e7b283f0ac56c355cd6
TON_IoT-calibrated,47,6,test,180,12,"[67,76,16,5,1,8,7]",1efae77aad1b95e966ec4ff9616f886a60e660790bab6aca07ffd4c6ee571189
TON_IoT-calibrated,47,7,train,360,12,"[92,36,1,26,41,96,68]",913cfa50670b7e7b04c3d7cc55033c87a4967fbcaf077c4b670511ebaaf38653
